"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"239272055286140928","","","2012-08-25 08:04:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hytdud 22m undur Chingis hushuu barij. MissWorld-r bahan l Mongol hytdiih gsn.UNESCO-d bas bahan soylin ov. 1 l udur Mongol manaih ghn bnlda","","","",""
"239163741571256320","","","2012-08-25 00:54:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @aviraa: Samsung Apple аас эдгээр дизайн болон шийдлийг хуулбарлажээ. via WSJ http://t.co/ugv3FZ2B","239154429662724096","14441735","2012-08-25 00:17:14 +0000","http://twitter.com/aviraa/status/239154429662724096/photo/1,http://twitter.com/aviraa/status/239154429662724096/photo/1"
"238939760033398784","","","2012-08-24 10:04:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pitbull Mongold geel tsuuraad baisan tsutslagdjee. Ingej showdah hereg baidag ch yumuu. Daraa jil Lady Gaga-g Mongold avaachnaa yer ni..","","","",""
"238939196868399104","238103629058420736","734416795","2012-08-24 10:01:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Amarsaikhan_O Yaah argaggui l tsutslagdaj gene dee Pitbull ah. Tegjil taarna. Showchin garuud..","","","",""
"238841584098099202","238838278042824704","141969912","2012-08-24 03:34:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@aSarnai Huuhduud heterhii genki bolhoor baga zereg ydarhiig es tootsuul dajgui shuu.","","","",""
"238837367237124096","","","2012-08-24 03:17:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Japan-ii 1 baga surguuliin udur unjuuleh club-d tsagiin bagsh hiij baigaa.  Huuhduudtei hugjiltei baina shuu.","","","",""
"238103955157180416","238103629058420736","734416795","2012-08-22 02:43:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Amarsaikhan_O Harin ireh boluu harjil baihaas..","","","",""
"238096665880449024","","","2012-08-22 02:14:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nuguu Mongold ireh Pitbull yu bolsiin boldoo.. Saihan showchid shuu.. Daraa jil Lady Gaga-g daguulaad ochdiin biluu.","","","",""
"237753636954988545","237459392621072384","83347854","2012-08-21 03:30:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Tumen_Tsengel @byambaa_swiss Evgui gar bailee. Bi neg murguulsen. Margaash n biy uvduul bsan kk","","","",""
"237753507925618688","","","2012-08-21 03:30:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hicheel deer uzej baisan yum, oor yum hiij baihad taaraldah n ih saihan. Niigem-r surdag nuhduud bol bainga l taaralddag baih l daa..","","","",""
"237645322438971393","","","2012-08-20 20:20:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Goodison Park ch changa baishuu. #ManUtd #Everton #PL","","","",""
"237532106417377280","","","2012-08-20 12:50:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#BeagleBoard deer #Ubuntu suulgaad #Kinect ashiglaj #ElectroFan udirdah gej munginasaar... #Research","","","",""
"237529059523977216","","","2012-08-20 12:38:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ertnii japan duu baina. Mongolchuud ch bugd medne dee. http://t.co/I5K1RrJY","","","","http://www.youtube.com/watch?v=4lUPzvgSP6A"
"237520237841502208","","","2012-08-20 12:03:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ManUnited_News: Reds launch MUTV in Japan: United sign a three-year deal with Fuji TV to broadcast MUTV content in Japan. http://t.c ...","237519535996039168","53642684","2012-08-20 12:00:44 +0000","http://bit.ly/Se7GfK,http://bit.ly/Se7GfK"
"237478638013001729","237477364949463040","55431551","2012-08-20 09:18:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@tsgantulga evguishdee hoo kk. Munguuntei hamt zursan :)","","","",""
"237477249270571009","","","2012-08-20 09:12:42 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Unuudriin uran buteel no2  http://t.co/kC0Cimqh","","","","http://instagr.am/p/Oi193CNZmT/"
"237476968491282432","","","2012-08-20 09:11:36 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Unuudriin uran buteel no1 (huuhed nasand hurgej ugdug galt tereg) http://t.co/URZW9mHv","","","","http://instagr.am/p/Oi1zB9tZmM/"
"237438340754964480","237381481851392000","83347854","2012-08-20 06:38:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Tumen_Tsengel @byambaa_swiss Hehe tehdeel neh denhiisen yum turanhai joohon huuhduud dund ergeldeel :)","","","",""
"237360689562394625","","","2012-08-20 01:29:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AmarZana: @chinbaa_chi @byambaa_swiss youtube iin access iig usgudug ulsiin baiguulga bdag yum gesen kk.","","","",""
"237357530492321792","","40500912","2012-08-20 01:16:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@byambaa_swiss @Tumen_Tsengel Buruu zunuchij keke http://t.co/TkNps8Lf","","","","http://www.youtube.com/watch?v=EDyNUBar69Y&feature=player_embedded"
"237357371565936641","","40500912","2012-08-20 01:16:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@byambaa_swiss @Tumen_Tsengel Ene Kobe bur baijee. China-n zaluusiin bagtai toglood 68 onoo avj. Bichlegiig n harsan chin baahan onoo tuuj..","","","",""
"237226287360524291","","","2012-08-19 16:35:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Southampton shuugian tarih ni dee #premierleague","","","",""
"237192695163023360","237189124069666816","40500912","2012-08-19 14:22:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@byambaa_swiss Ene Torres  neeree goal hiiy gesen husel n bur untarchijee, talbai der neg l zalhuu gar..","","","",""
"237189560113713154","237189124069666816","40500912","2012-08-19 14:09:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@byambaa_swiss Gaigui bugd hungun bertel, Bench Valencia,Carrick edr def-d togolchino","","","",""
"237189077626150912","237188272848265216","256880286","2012-08-19 14:07:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@nbatdorj NBA+TDORJ gej unshlaashd :)","","","",""
"237186919182782464","237185366904430592","40500912","2012-08-19 13:59:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@byambaa_swiss Odoo Torres goaldchuul aytaihan boloh geel bn. Hazard sain bn. Wigan ch Hazard deer changa hamgaaljiina.","","","",""
"237184986225188864","237182794374209536","40500912","2012-08-19 13:51:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@byambaa_swiss Gesnees manai fantasy bag unen taaruu eheljiinaa..","","","",""
"237183649466945536","237182794374209536","40500912","2012-08-19 13:46:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@byambaa_swiss Aaaa hiimel hiimel. Keke. Manaihan 50 sayuulaa bol origooroo ternees laitai-nuud n zunduu l baih baisiim :)","","","",""
"237183325234683904","237182788732866561","256058631","2012-08-19 13:44:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@eegii_27 Harin bi bas od bolsond n gaihaal bna. Tiim ch surhii buteel bish l sanagdsan.","","","",""
"237182559166029825","237182200683040768","256058631","2012-08-19 13:41:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@eegii_27 medku, bi lav mundag medeelliin tv gedeg l oilgolttoishd. Gehdee Youtube-d 2 sariin dotor 40m gedeg bol aimar.","","","",""
"237181780040507393","237181494752313345","256058631","2012-08-19 13:38:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@eegii_27 CNN-r medee n garj, Robbie Williams tweetleed, Youtube-d 40million hun uzheer n l tegj bodood..","","","",""
"237181225251508224","","","2012-08-19 13:36:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nadad bol LMFAO-g duuraisan Korea baagii shig l sanagdlaa. #GangnamStyle #HipHouse","","","",""
"237181042602147840","","","2012-08-19 13:35:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Korea duuchnii GangnamStyle ged duu n delhiid od bolood bgan baih.2sard Youtube-d 40m uzsen. R.Williams T-Pain edr ter talaar tweet hiisen..","","","",""
"237169867160182784","237169634640556032","401773401","2012-08-19 12:51:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Amok_munkuush kinon deer ih gardag bzdee. Mafia-nuud n dandaa russian english-te","","","",""
"237165951693508610","","","2012-08-19 12:35:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oros hel ch sonsgolontoi hel shuu","","","",""
"237156882169593856","","","2012-08-19 11:59:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Under20 football women's WorldCup-n toglolt harjiina. Emegtei joohon huuhduud gehed technique,skill ed nar tasarchijee.","","","",""
"237115434493693952","237112435209801728","141969912","2012-08-19 09:14:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@aSarnai Neg hashaa nuraad unahaar, bosgoj tavihdaa nuguu uzuuriig n davuulj taviad baidag shiguu keke. Hytduud neeree zevuun garuud shuu","","","",""
"237107274643021824","","","2012-08-19 08:42:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hytduud MissWorld uvur mongold zohiogood,bain bain Mongol gej zarlah n delhiid Mongol gej hytdiih yumaa geel zarlaad baih shg.. Yaaltaivee","","","",""
"237106854650576896","","","2012-08-19 08:40:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Busad ulstai margaangui hiliin zurvastai baina gedeg bas az jargal baih shuu. Gehdee hamgaalj baihgui l bol #Mongol","","","",""
"237105648612032512","","","2012-08-19 08:36:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Japan-ii China,Korea-toi margaantai baidag arluudiin asuudal hurtsdaj baina daa. Hoid zugt Oros-toi ch gsn margaantai aral-tai gej bga..","","","",""
"237092460071882752","","","2012-08-19 07:43:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Deerem hamgiin ih gardag uls gesen chin 1.Mexico 2.Spain 3.USA","","","",""
"236836584882851840","","","2012-08-18 14:46:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ungursun tsag unen baidgaa gej.","","","",""
"236809414647087104","","","2012-08-18 12:58:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @rioferdy5: New season, love it!","236809121356206080","155927976","2012-08-18 12:57:48 +0000",""
"236693747721703425","","","2012-08-18 05:19:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Sartuulhan: Алттайсан бол бүгдэд нь өөрөөсөө өгчихөөд нутагаа хэвээр нь аварч үлдэхсэн...Хайран сайхан уул, хангай минь :-(( Хоолой  ...","236693375879872512","375161083","2012-08-18 05:17:53 +0000",""
"236693534151958528","","","2012-08-18 05:18:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Us chandmani erdene geed helmeer sanagdchlaa","","","",""
"236611795551387648","","","2012-08-17 23:53:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ForbesTech: Zuckerberg Calls Facebook Stock Drop 'Painful,' Tells Employees to Focus http://t.co/Y1XBved1","236596000658182144","14885549","2012-08-17 22:50:56 +0000","http://bit.ly/QJoENn,http://bit.ly/QJoENn"
"236607588656099328","236606656195223554","535110507","2012-08-17 23:36:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jamyandagva Ugluunii mend. Harin tegeh l baihda.","","","",""
"236602708965081088","","","2012-08-17 23:17:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ugluud guideg humuus mundag yum. Bi lav hudlunu geheer l zalhuu hureed baihiin.","","","",""
"236454365148368897","236454169387597824","40500912","2012-08-17 13:28:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@byambaa_swiss Mungiig ni idhees gadna gazriig n duraaraa zarchdag baisan shd umnu n bol. Odoo zarah gazar ch bagassan biz kk","","","",""
"236454084989833216","236452826329534464","72492544","2012-08-17 13:27:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@kh_munkhbat Shine genre-iin hoshin shogiin ursgal orj ireh bhda :)","","","",""
"236453826033504257","236452963302899712","40500912","2012-08-17 13:25:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@byambaa_swiss Ulsiin hun amiin tal n amidardag hot-d sanhuujilt ih ordog baihaa","","","",""
"236453710321041408","236452963302899712","40500912","2012-08-17 13:25:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@byambaa_swiss Shuud saihan bolchku baih l da. Gehde bugluruu,utaa bagaschuul hichneen heregtei. Daraa n hog,tohijilt geel..","","","",""
"236452313932390402","","","2012-08-17 13:19:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ulaanbaatar hotiig Bat-Vvl guai udirdaj ehelsen gesen chin baga zereg goridlogo ch turuh shig.","","","",""
"236451300693393408","","","2012-08-17 13:15:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @InsideManUtd: Robin van Persie will wear shirt No. 20 for Manchester United. #MUFC http://t.co/1dUmB2df","236451114105585664","294126069","2012-08-17 13:15:13 +0000","http://fb.me/1GYKr99Fb,http://fb.me/1GYKr99Fb"
"236450569169027074","","","2012-08-17 13:13:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Booyoo, Agluu, Hurlee 3-g bodhoor l ineed hureed baidiin. Neeh saihan hoshin shog uzhiinsan. Odooniih n ed uyiihniig ch guitsku l baihdaa","","","",""
"236450233272393729","","","2012-08-17 13:11:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Har zaluugaaraa guzee shahchaad, nam ulst tor mor geed tom tom yum yriad bgaa zaluus ontsgui sanagdaad baihiin. Gehdee tweet n hugjiltei :)","","","",""
"236448746278363136","","","2012-08-17 13:05:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chadan ydan hiisen negmuu #Android #App mini, surguliin dajgui buteeludiin toond orchij. 9n sard surguliin buteeliin uzesgelend oroh n de :)","","","",""
"236448153237352448","","","2012-08-17 13:03:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Paralymp -s manaihan dahiad alt guschdagguin baihda. Ene olymp-r alt avchmaar l baishu..","","","",""
"236447746566017024","","","2012-08-17 13:01:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Zia margaash #PremierLeague ehellee. Sonirholtoi season baih ni todorhoi #ManUtd","","","",""
"236445777612922880","236445473018351616","401773401","2012-08-17 12:54:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Amok_munkuush Nadad bas yum heldu, helsen ch bi zurj yavaad dandaa asuudald ordog bsiin..","","","",""
"236445174409072642","236444935950303234","401773401","2012-08-17 12:51:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Amok_munkuush Sain baina. Tsuuhun heldeg tiim ugnuud evgui shu. Yag garaad yvhaar neg yum bolchdiin :)","","","",""
"236269997859672065","","","2012-08-17 01:15:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Everyday_Santis: #ӨнөөдрийнШинэҮг: NOTHING VENTURE, NOTHING HAVE - айвал бүү хий, хийвэл бүү ай","233431989007568897","614181756","2012-08-09 05:18:17 +0000",""
"236269946953416704","","","2012-08-17 01:15:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Everyday_Santis: #Өнөөдрийншинэүг: HURRY WILL BURY YOU - яарвал даарна","230855804763402240","614181756","2012-08-02 02:41:27 +0000",""
"236269653691858944","","","2012-08-17 01:14:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Everyday_Santis: Заримдаа таны Facebook Twitter шал хэрэгүй мэдээлэлээр дүүрж байна нуу тэгвэл Бид танд Өдөр болгон шинэ үг сурах бо ...","217834950320324609","614181756","2012-06-27 04:21:13 +0000",""
"236269582292226048","","","2012-08-17 01:13:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Everyday_Santis: 7 сарын 2ны өдрөөс эхлэн өдөр болгон шинэ үгсийг орчуулгын хамт оруулж таны Англи хэлний үгсийн сангийг баяжуулах б ...","217806446115553280","614181756","2012-06-27 02:27:58 +0000",""
"236255960082042880","236255488323497984","240243844","2012-08-17 00:19:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@robertsidharta おめでとうございます！！！ #Indonesia","","","",""
"236089076632137728","","","2012-08-16 13:16:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Arsenal -n fan-uudiig uruvduud baih yum","","","",""
"236029875717287937","236029524821811200","147876539","2012-08-16 09:21:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@e_hishige Japan Korea margaantai baidag takeshima geed arliin tuhai loozon edr barisiin. Olymp uls tur 2g holison. IOC ch ene deer hatuudaa","","","",""
"236029085409763329","","","2012-08-16 09:18:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Solongosiin 1 hulbumbugchin zaluugiin olympiin hurel medaliig n IOC huraaj avchee. Ternees ch tom asuudal uuseh n","","","",""
"236028156480466944","","","2012-08-16 09:14:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hed honog sain amarjiina daa","","","",""
"235948232797204482","235935257927507968","40500912","2012-08-16 03:56:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@byambaa_swiss Ene season laaanaaa!!!","","","",""
"235933801296035842","235932788174487552","40500912","2012-08-16 02:59:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@byambaa_swiss   Rvp rooney, young,kagawa carrick nani, evra vidic ferdinand jones de gea gej garah n de","","","",""
"235929869509357568","235928850809380865","40500912","2012-08-16 02:43:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@byambaa_swiss Odoo Song n barca yvlaa udku","","","",""
"235929677116633089","235928850809380865","40500912","2012-08-16 02:43:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@byambaa_swiss manaih ch yaahav ulam saihan bolj bn. Huurhii muu gunnerziig l uruvduud baihiin","","","",""
"235743813975556096","","","2012-08-15 14:24:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hidden object game toglotson chin dontchidog baishd. Amralt tuldaal.","","","",""
"235665004513349632","","","2012-08-15 09:11:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Japan-Venezuela friendly toglolt boloh n. #football  zuragtaar garhiin bn friendly ch boltugai uzhees :)","","","",""
"235664544003923968","235662448915517440","63423739","2012-08-15 09:09:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Gumpaa Taslalaas hamaarj 2 ynzaar unshigdah ni :)","","","",""
"235662235932962816","235661955350810625","63423739","2012-08-15 09:00:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Gumpaa rt, favourite, reply bugdiig n l darchlaa :)","","","",""
"235662064297844737","235661955350810625","63423739","2012-08-15 08:59:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Gumpaa hiitsenshdee ho","","","",""
"235661824031342592","235661469126115328","63423739","2012-08-15 08:58:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Gumpaa gue harin bi bayrlav. Jirgeechdiin fantasyd orsondoo. EPL fantasy olon jil togloj bga. Deeguur ursulduhiig zorino :)","","","",""
"235661104020332544","235614997043113984","63423739","2012-08-15 08:56:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Gumpaa Negdev","","","",""
"235661080242843648","","","2012-08-15 08:55:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Gumpaa: Жиргээчдийн фантазид нэгдээрэй. код: 145207-155105, Mongol Twitter Fantasy Cup  1218824-287038 За ДЖ шүү","235614997043113984","63423739","2012-08-15 05:52:47 +0000",""
"235573845468254208","","","2012-08-15 03:09:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FB-r delguur neegeed huvts zarchij bgaa hun baishd. Boljiishd. Namaig boduul SNS-g ashigtai ashiglachij baishuu..","","","",""
"235572942371700736","","","2012-08-15 03:05:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Buh yum l saihan sanagdaad baihiin. Ymar saihan udruv dee :) Buun eyreg energy","","","",""
"235571356647976960","","","2012-08-15 02:59:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zugaatai baishuu","","","",""
"235327252001345536","235326659476217856","282388202","2012-08-14 10:49:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Ninjbat @HishgeeNuna Ugaasaa l hytad hool bizdee. tsaobin geed guriltai baitsaatai mahtai tsuivan shig hool bdag shd.","","","",""
"235319613251002369","235318960910921728","28577466","2012-08-14 10:19:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Khosoo Nugalaa ihtei zam deer, buh hunii minute medegdehuits bagassan baihaa. Shuud tegj bodoj bolku sanagdjiina","","","",""
"235297294113710080","","","2012-08-14 08:50:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @aviraa: Olympic (and Twitter) records http://t.co/KCGIPDc5 via @twitter Usain Bolt ч үнэн од юм аа. Минутанд 80000 жиргээ хийгдсэн б ...","235297145312395264","14441735","2012-08-14 08:49:45 +0000","http://blog.twitter.com/2012/08/olympic-and-twitter-records.html,http://blog.twitter.com/2012/08/olympic-and-twitter-records.html"
"235296928815009792","","","2012-08-14 08:48:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#ManUtd #Kagawa -n jersey-tei bolmoor baishuu..","","","",""
"235296498714296320","","","2012-08-14 08:47:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","National Geographic, Photo of the Day http://t.co/EmD5ZvTG","","","","http://photography.nationalgeographic.com/photography/photo-of-the-day/?source=NavPhoPOD"
"235295845711503360","235294131121954816","509538775","2012-08-14 08:44:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@GantamirB Baga baihad bol bur hiidegch gui bj. Manai bolovsroliin system-d huuhded yaah gej suraad bgag ni oilguulj ogdguishd..","","","",""
"235293207578161152","","","2012-08-14 08:34:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zunii amralt 2 sar geel baahan nom gertee ovoolson chin zunii amraltiin barag 1/4 n ungurluu shuu. Odoo mashindaj ehlehgui bol..","","","",""
"235252876434358272","235252189986164737","96052633","2012-08-14 05:53:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ariunbileg @dr_anuudari togtmol uzleg shinjilgee delgerchihvel l boloh bhda. Manaihan ugaadaa uvduj bh emneleg yvdag humuus..","","","",""
"235250680967872512","","53072926","2012-08-14 05:45:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Uuree_MMP   #WhiteParty d amjilt husii","","","",""
"235250364742520832","","","2012-08-14 05:43:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Uuree_MMP: Dress Code: White Party гэж юу вэ? http://t.co/oqtPwMoe via @alpha_mn","235250181120073729","53072926","2012-08-14 05:43:08 +0000","http://www.alpha.mn/woman/content?id=257059,http://www.alpha.mn/woman/content?id=257059"
"235249756551667712","","","2012-08-14 05:41:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @bilguunbeke: Бүх цаг үеийн Монгол улсын мөнгөн тэмдэгтүүд. #Сонирхолтой http://t.co/Aq6HwneL","235219013070905345","220602043","2012-08-14 03:39:17 +0000","http://www.ubman.mn/interesting-things/43-world-currencies/71-moneys-of-mongolia,http://www.ubman.mn/interesting-things/43-world-currencies/71-moneys-of-mongolia"
"235209789020467202","","","2012-08-14 03:02:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Za hulbumbugiin leaguedee huleegeed suuchina daa","","","",""
"235004530285232128","","","2012-08-13 13:27:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mongol uls neeh tom gazar nutagtai baihaasaa zuun taldaa heseghen ch boltugai dalai avaad uldtsen bol..","","","",""
"234992172603166721","","","2012-08-13 12:37:54 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Shimonoseki #Fireworks , the biggest in West #Japan http://t.co/EoxkMzbM","","","","http://instagr.am/p/ORLbJVtZtz/"
"234741831366242304","","","2012-08-12 20:03:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zia ingeed olympic haadiim baijee. #ClosingCeremony #Olympic #supportyourteam #MGL","","","",""
"234696986811568128","234689548746104832","40500912","2012-08-12 17:04:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@byambaa_swiss @Tumen_Tsengel @barhlyush @orghil Yer ni bol bodoj baisnaas nileen zuderj l guslaadaa. DreamTeam edr bol bish bna.","","","",""
"234695525717401602","","","2012-08-12 16:59:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ene uchir utgagui baahan spam-guigeer #MGL twitterchid 1d jagsah bolomjgui baisan yumuu?  #supportyourteam","","","",""
"234694112278884352","","","2012-08-12 16:53:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Zaza haalt hurtel joohon untchii. Ene haalt ontslog l bolno geed bgaadaa.","","","",""
